data_structures 101 Lipsuitz 10
computer_architecture 102 Morisson 10
mathematics 103 NP_Bali 10
dcld 104 hemu 10
oops 105 Balaguruswami 10
english 55 himanshu 5
hindi 66 dinesh 6
science	111	hemu	5
had	0	hemu	5
had	0	hemu	5
had	0	hemu	5
had	0	hemu	5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
	0		5
the	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
	0		-148136802
